Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen17_Ind2050,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
2,Gen19_Ind2265,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
3,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
4,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
5,Gen21_Ind2554,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
6,Gen21_Ind2598,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
7,Gen22_Ind2652,011001000000011010001101,16777216,4,0,1,1,bt4,32,500,3.6024366052707
8,Gen22_Ind2658,011001000000011010001111,16777216,4,0,1,1,bt4,32,100,3.6024366052707
9,Gen22_Ind2687,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
10,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
11,Gen41_Ind5011,010111010000011010001111,8388608,3,0,1,1,bt4,32,0,3.6024366052707
12,Gen40_Ind4908,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
13,Gen41_Ind5060,111011000000011010001011,65536,4,0,1,1,bt4,32,100,3.6024366052707
14,Gen41_Ind5062,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
15,Gen40_Ind4931,011001000000011010001111,16777216,4,0,1,1,bt4,32,10,3.6024366052707
16,Gen41_Ind5079,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
17,Gen41_Ind5089,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
18,Gen40_Ind4911,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
